date,name,value
2020-08-31,drupal/drupal,3298
2020-09-30,drupal/drupal,3308
2020-10-31,drupal/drupal,3325
2020-11-30,drupal/drupal,3341
2020-12-31,drupal/drupal,3355
2021-01-31,drupal/drupal,3363
2021-02-28,drupal/drupal,3377
2021-03-31,drupal/drupal,3389
2021-04-30,drupal/drupal,3397
2021-05-31,drupal/drupal,3413
2021-06-30,drupal/drupal,3419
2021-07-31,drupal/drupal,3426
2021-08-31,drupal/drupal,3447
2021-09-30,drupal/drupal,3465
2021-10-31,drupal/drupal,3479
2021-11-30,drupal/drupal,3488
2021-12-31,drupal/drupal,3498
2022-01-31,drupal/drupal,3519
2022-02-28,drupal/drupal,3531
2022-03-31,drupal/drupal,3547
2022-04-30,drupal/drupal,3561
2022-05-31,drupal/drupal,3582
2022-06-30,drupal/drupal,3602
2022-07-31,drupal/drupal,3628
2022-08-31,drupal/drupal,3643
2022-09-30,drupal/drupal,3661
2022-10-31,drupal/drupal,3679
2022-11-30,drupal/drupal,3695
2022-12-31,drupal/drupal,3713
2023-01-31,drupal/drupal,3737
2023-02-28,drupal/drupal,3748
2023-03-31,drupal/drupal,3765
2023-04-30,drupal/drupal,3780
2023-05-31,drupal/drupal,3796
2023-06-30,drupal/drupal,3806
2023-07-31,drupal/drupal,3817
2023-08-31,drupal/drupal,3844
2023-09-30,drupal/drupal,3867
2023-10-31,drupal/drupal,3885
2023-11-30,drupal/drupal,3898
2023-12-31,drupal/drupal,3919
2024-01-31,drupal/drupal,3930
2024-02-29,drupal/drupal,3944
2024-03-31,drupal/drupal,3956
2024-04-30,drupal/drupal,3974
2024-05-31,drupal/drupal,3991
2024-06-30,drupal/drupal,4005
2024-07-31,drupal/drupal,4018
2024-08-31,drupal/drupal,4031
2024-09-30,drupal/drupal,4050
2024-10-31,drupal/drupal,4070
2024-11-30,drupal/drupal,4089
2024-12-31,drupal/drupal,4105
2025-01-31,drupal/drupal,4105
2008-04-30,rails/rails,1140
2008-05-31,rails/rails,1505
2008-06-30,rails/rails,1831
2008-07-31,rails/rails,2043
2008-08-31,rails/rails,2281
2008-09-30,rails/rails,2515
2008-10-31,rails/rails,2770
2008-11-30,rails/rails,2999
2008-12-31,rails/rails,3248
2009-01-31,rails/rails,3497
2009-02-28,rails/rails,3742
2009-03-31,rails/rails,3993
2009-04-30,rails/rails,4232
2009-05-31,rails/rails,4482
2009-06-30,rails/rails,4691
2009-07-31,rails/rails,4906
2009-08-31,rails/rails,5121
2009-09-30,rails/rails,5345
2009-10-31,rails/rails,5539
2009-11-30,rails/rails,5743
2009-12-31,rails/rails,5945
2010-01-31,rails/rails,6180
2010-02-28,rails/rails,6447
2010-03-31,rails/rails,6698
2010-04-30,rails/rails,6938
2010-05-31,rails/rails,7184
2010-06-30,rails/rails,7454
2010-07-31,rails/rails,7722
2010-08-31,rails/rails,7969
2010-09-30,rails/rails,8264
2010-10-31,rails/rails,8552
2010-11-30,rails/rails,8814
2010-12-31,rails/rails,9056
2011-01-31,rails/rails,9319
2011-02-28,rails/rails,9601
2011-03-31,rails/rails,9931
2011-04-30,rails/rails,10230
2011-05-31,rails/rails,10536
2011-06-30,rails/rails,10836
2011-07-31,rails/rails,11102
2011-08-31,rails/rails,11344
2011-09-30,rails/rails,11612
2011-10-31,rails/rails,11837
2011-11-30,rails/rails,12089
2011-12-31,rails/rails,12284
2012-01-31,rails/rails,12499
2012-02-29,rails/rails,12737
2012-03-31,rails/rails,12967
2012-04-30,rails/rails,13191
2012-05-31,rails/rails,13358
2012-06-30,rails/rails,13525
2012-07-31,rails/rails,13679
2012-08-31,rails/rails,13770
2012-09-30,rails/rails,13837
2012-10-31,rails/rails,13888
2012-11-30,rails/rails,13943
2012-12-31,rails/rails,13978
2013-01-31,rails/rails,14005
2013-02-28,rails/rails,14222
2013-03-31,rails/rails,14578
2013-04-30,rails/rails,14895
2013-05-31,rails/rails,15188
2013-06-30,rails/rails,15474
2013-07-31,rails/rails,15779
2013-08-31,rails/rails,16025
2013-09-30,rails/rails,16278
2013-10-31,rails/rails,16500
2013-11-30,rails/rails,16752
2013-12-31,rails/rails,17000
2014-01-31,rails/rails,17243
2014-02-28,rails/rails,17518
2014-03-31,rails/rails,17852
2014-04-30,rails/rails,18224
2014-05-31,rails/rails,18529
2014-06-30,rails/rails,18809
2014-07-31,rails/rails,19136
2014-08-31,rails/rails,19508
2014-09-30,rails/rails,19837
2014-10-31,rails/rails,20155
2014-11-30,rails/rails,20565
2014-12-31,rails/rails,20882
2015-01-31,rails/rails,21219
2015-02-28,rails/rails,21554
2015-03-31,rails/rails,21930
2015-04-30,rails/rails,22339
2015-05-31,rails/rails,22726
2015-06-30,rails/rails,23106
2015-07-31,rails/rails,23454
2015-08-31,rails/rails,23881
2015-09-30,rails/rails,24211
2015-10-31,rails/rails,24598
2015-11-30,rails/rails,24927
2015-12-31,rails/rails,25311
2016-01-31,rails/rails,25773
2016-02-29,rails/rails,26245
2016-03-31,rails/rails,26702
2016-04-30,rails/rails,27148
2016-05-31,rails/rails,27618
2016-06-30,rails/rails,28050
2016-07-31,rails/rails,28473
2016-08-31,rails/rails,28887
2016-09-30,rails/rails,29216
2016-10-31,rails/rails,29541
2016-11-30,rails/rails,29869
2016-12-31,rails/rails,30245
2017-01-31,rails/rails,30606
2017-02-28,rails/rails,31002
2017-03-31,rails/rails,31440
2017-04-30,rails/rails,31798
2017-05-31,rails/rails,32177
2017-06-30,rails/rails,32549
2017-07-31,rails/rails,32925
2017-08-31,rails/rails,33275
2017-09-30,rails/rails,33576
2017-10-31,rails/rails,33941
2017-11-30,rails/rails,34287
2017-12-31,rails/rails,34626
2018-01-31,rails/rails,35011
2018-02-28,rails/rails,35371
2018-03-31,rails/rails,35753
2018-04-30,rails/rails,36096
2018-05-31,rails/rails,36438
2018-06-30,rails/rails,36774
2018-07-31,rails/rails,37101
2018-08-31,rails/rails,37477
2018-09-30,rails/rails,37784
2018-10-31,rails/rails,38115
2018-11-30,rails/rails,38379
2018-12-31,rails/rails,38643
2019-01-31,rails/rails,38987
2019-02-28,rails/rails,39302
2019-03-31,rails/rails,39675
2019-04-30,rails/rails,39981
2019-05-31,rails/rails,40316
2019-06-30,rails/rails,40599
2019-07-31,rails/rails,40900
2019-08-31,rails/rails,41191
2019-09-30,rails/rails,41446
2019-10-31,rails/rails,41685
2019-11-30,rails/rails,41892
2019-12-31,rails/rails,42106
2020-01-31,rails/rails,42321
2020-02-29,rails/rails,42510
2020-03-31,rails/rails,42733
2020-04-30,rails/rails,42966
2020-05-31,rails/rails,43228
2020-06-30,rails/rails,43468
2020-07-31,rails/rails,43700
2020-08-31,rails/rails,43923
2020-09-30,rails/rails,44207
2020-10-31,rails/rails,44432
2020-11-30,rails/rails,44703
2020-12-31,rails/rails,44993
2021-01-31,rails/rails,45221
2021-02-28,rails/rails,45461
2021-03-31,rails/rails,45874
2021-04-30,rails/rails,46113
2021-05-31,rails/rails,46334
2021-06-30,rails/rails,46527
2021-07-31,rails/rails,46717
2021-08-31,rails/rails,46909
2021-09-30,rails/rails,47130
2021-10-31,rails/rails,47350
2021-11-30,rails/rails,47541
2021-12-31,rails/rails,47907
2022-01-31,rails/rails,48221
2022-02-28,rails/rails,48438
2022-03-31,rails/rails,48691
2022-04-30,rails/rails,48904
2022-05-31,rails/rails,49147
2022-06-30,rails/rails,49355
2022-07-31,rails/rails,49576
2022-08-31,rails/rails,49802
2022-09-30,rails/rails,50007
2022-10-31,rails/rails,50191
2022-11-30,rails/rails,50411
2022-12-31,rails/rails,50610
2023-01-31,rails/rails,50870
2023-02-28,rails/rails,51064
2023-03-31,rails/rails,51289
2023-04-30,rails/rails,51496
2023-05-31,rails/rails,51755
2023-06-30,rails/rails,51967
2023-07-31,rails/rails,52144
2023-08-31,rails/rails,52391
2023-09-30,rails/rails,52609
2023-10-31,rails/rails,52838
2023-11-30,rails/rails,53102
2023-12-31,rails/rails,53319
2024-01-31,rails/rails,53613
2024-02-29,rails/rails,53884
2024-03-31,rails/rails,54199
2024-04-30,rails/rails,54367
2024-05-31,rails/rails,54574
2024-06-30,rails/rails,54806
2024-07-31,rails/rails,55012
2024-08-31,rails/rails,55227
2024-09-30,rails/rails,55516
2024-10-31,rails/rails,55830
2024-11-30,rails/rails,56064
2024-12-31,rails/rails,56262
2025-01-31,rails/rails,56302
2010-04-30,pallets/flask,1612
2010-05-31,pallets/flask,1697
2010-06-30,pallets/flask,1776
2010-07-31,pallets/flask,1857
2010-08-31,pallets/flask,1969
2010-09-30,pallets/flask,2066
2010-10-31,pallets/flask,2180
2010-11-30,pallets/flask,2275
2010-12-31,pallets/flask,2361
2011-01-31,pallets/flask,2469
2011-02-28,pallets/flask,2589
2011-03-31,pallets/flask,2711
2011-04-30,pallets/flask,2805
2011-05-31,pallets/flask,2901
2011-06-30,pallets/flask,3005
2011-07-31,pallets/flask,3090
2011-08-31,pallets/flask,3180
2011-09-30,pallets/flask,3259
2011-10-31,pallets/flask,3362
2011-11-30,pallets/flask,3441
2011-12-31,pallets/flask,3509
2012-01-31,pallets/flask,3581
2012-02-29,pallets/flask,3659
2012-03-31,pallets/flask,3725
2012-04-30,pallets/flask,3785
2012-05-31,pallets/flask,3833
2012-06-30,pallets/flask,3888
2012-07-31,pallets/flask,3936
2012-08-31,pallets/flask,3954
2012-09-30,pallets/flask,3975
2012-10-31,pallets/flask,3991
2012-11-30,pallets/flask,4005
2012-12-31,pallets/flask,4017
2013-01-31,pallets/flask,4030
2013-02-28,pallets/flask,4233
2013-03-31,pallets/flask,4528
2013-04-30,pallets/flask,4807
2013-05-31,pallets/flask,5092
2013-06-30,pallets/flask,5391
2013-07-31,pallets/flask,5689
2013-08-31,pallets/flask,5957
2013-09-30,pallets/flask,6191
2013-10-31,pallets/flask,6398
2013-11-30,pallets/flask,6613
2013-12-31,pallets/flask,6817
2014-01-31,pallets/flask,7080
2014-02-28,pallets/flask,7375
2014-03-31,pallets/flask,7704
2014-04-30,pallets/flask,8014
2014-05-31,pallets/flask,8303
2014-06-30,pallets/flask,8564
2014-07-31,pallets/flask,8880
2014-08-31,pallets/flask,9145
2014-09-30,pallets/flask,9432
2014-10-31,pallets/flask,9757
2014-11-30,pallets/flask,10044
2014-12-31,pallets/flask,10381
2015-01-31,pallets/flask,10735
2015-02-28,pallets/flask,11034
2015-03-31,pallets/flask,11432
2015-04-30,pallets/flask,11837
2015-05-31,pallets/flask,12275
2015-06-30,pallets/flask,12667
2015-07-31,pallets/flask,13120
2015-08-31,pallets/flask,13545
2015-09-30,pallets/flask,13958
2015-10-31,pallets/flask,14371
2015-11-30,pallets/flask,14892
2015-12-31,pallets/flask,15378
2016-01-31,pallets/flask,15914
2016-02-29,pallets/flask,16402
2016-03-31,pallets/flask,16989
2016-04-30,pallets/flask,17551
2016-05-31,pallets/flask,18141
2016-06-30,pallets/flask,18673
2016-07-31,pallets/flask,19163
2016-08-31,pallets/flask,19697
2016-09-30,pallets/flask,20147
2016-10-31,pallets/flask,20648
2016-11-30,pallets/flask,21139
2016-12-31,pallets/flask,21620
2017-01-31,pallets/flask,22157
2017-02-28,pallets/flask,22718
2017-03-31,pallets/flask,23379
2017-04-30,pallets/flask,23931
2017-05-31,pallets/flask,24525
2017-06-30,pallets/flask,25085
2017-07-31,pallets/flask,25740
2017-08-31,pallets/flask,26409
2017-09-30,pallets/flask,26973
2017-10-31,pallets/flask,27632
2017-11-30,pallets/flask,28240
2017-12-31,pallets/flask,28904
2018-01-31,pallets/flask,29598
2018-02-28,pallets/flask,30335
2018-03-31,pallets/flask,31113
2018-04-30,pallets/flask,32054
2018-05-31,pallets/flask,32969
2018-06-30,pallets/flask,33711
2018-07-31,pallets/flask,34420
2018-08-31,pallets/flask,35178
2018-09-30,pallets/flask,35800
2018-10-31,pallets/flask,36475
2018-11-30,pallets/flask,37101
2018-12-31,pallets/flask,37713
2019-01-31,pallets/flask,38423
2019-02-28,pallets/flask,39030
2019-03-31,pallets/flask,39746
2019-04-30,pallets/flask,40491
2019-05-31,pallets/flask,41262
2019-06-30,pallets/flask,41831
2019-07-31,pallets/flask,42448
2019-08-31,pallets/flask,43000
2019-09-30,pallets/flask,43558
2019-10-31,pallets/flask,44122
2019-11-30,pallets/flask,44629
2019-12-31,pallets/flask,45099
2020-01-31,pallets/flask,45579
2020-02-29,pallets/flask,46085
2020-03-31,pallets/flask,46651
2020-04-30,pallets/flask,47156
2020-05-31,pallets/flask,47667
2020-06-30,pallets/flask,48148
2020-07-31,pallets/flask,48606
2020-08-31,pallets/flask,49053
2020-09-30,pallets/flask,49484
2020-10-31,pallets/flask,49933
2020-11-30,pallets/flask,50318
2020-12-31,pallets/flask,50703
2021-01-31,pallets/flask,51117
2021-02-28,pallets/flask,51489
2021-03-31,pallets/flask,51838
2021-04-30,pallets/flask,52275
2021-05-31,pallets/flask,53088
2021-06-30,pallets/flask,53451
2021-07-31,pallets/flask,53821
2021-08-31,pallets/flask,54166
2021-09-30,pallets/flask,54503
2021-10-31,pallets/flask,54789
2021-11-30,pallets/flask,55079
2021-12-31,pallets/flask,55396
2022-01-31,pallets/flask,55729
2022-02-28,pallets/flask,56107
2022-03-31,pallets/flask,56491
2022-04-30,pallets/flask,56879
2022-05-31,pallets/flask,57251
2022-06-30,pallets/flask,57596
2022-07-31,pallets/flask,58287
2022-08-31,pallets/flask,58668
2022-09-30,pallets/flask,59002
2022-10-31,pallets/flask,59337
2022-11-30,pallets/flask,59622
2022-12-31,pallets/flask,59894
2023-01-31,pallets/flask,60252
2023-02-28,pallets/flask,60619
2023-03-31,pallets/flask,61032
2023-04-30,pallets/flask,61442
2023-05-31,pallets/flask,61869
2023-06-30,pallets/flask,62231
2023-07-31,pallets/flask,62577
2023-08-31,pallets/flask,62928
2023-09-30,pallets/flask,63433
2023-10-31,pallets/flask,63821
2023-11-30,pallets/flask,64164
2023-12-31,pallets/flask,64487
2024-01-31,pallets/flask,64833
2024-02-29,pallets/flask,65148
2024-03-31,pallets/flask,65509
2024-04-30,pallets/flask,65858
2024-05-31,pallets/flask,66173
2024-06-30,pallets/flask,66492
2024-07-31,pallets/flask,66825
2024-08-31,pallets/flask,67122
2024-09-30,pallets/flask,67459
2024-10-31,pallets/flask,67813
2024-11-30,pallets/flask,68105
2024-12-31,pallets/flask,68448
2025-01-31,pallets/flask,68504
2011-07-31,twbs/bootstrap,22845
2011-08-31,twbs/bootstrap,23886
2011-09-30,twbs/bootstrap,24969
2011-10-31,twbs/bootstrap,25876
2011-11-30,twbs/bootstrap,26816
2011-12-31,twbs/bootstrap,27666
2012-01-31,twbs/bootstrap,28772
2012-02-29,twbs/bootstrap,29855
2012-03-31,twbs/bootstrap,30882
2012-04-30,twbs/bootstrap,31714
2012-05-31,twbs/bootstrap,32481
2012-06-30,twbs/bootstrap,33118
2012-07-31,twbs/bootstrap,33800
2012-08-31,twbs/bootstrap,34239
2012-09-30,twbs/bootstrap,34571
2012-10-31,twbs/bootstrap,34877
2012-11-30,twbs/bootstrap,35131
2012-12-31,twbs/bootstrap,35357
2013-01-31,twbs/bootstrap,35577
2013-02-28,twbs/bootstrap,36555
2013-03-31,twbs/bootstrap,38294
2013-04-30,twbs/bootstrap,39744
2013-05-31,twbs/bootstrap,41075
2013-06-30,twbs/bootstrap,42296
2013-07-31,twbs/bootstrap,44311
2013-08-31,twbs/bootstrap,46749
2013-09-30,twbs/bootstrap,48043
2013-10-31,twbs/bootstrap,49302
2013-11-30,twbs/bootstrap,50490
2013-12-31,twbs/bootstrap,51591
2014-01-31,twbs/bootstrap,52809
2014-02-28,twbs/bootstrap,53891
2014-03-31,twbs/bootstrap,55006
2014-04-30,twbs/bootstrap,56013
2014-05-31,twbs/bootstrap,56946
2014-06-30,twbs/bootstrap,57940
2014-07-31,twbs/bootstrap,58969
2014-08-31,twbs/bootstrap,59963
2014-09-30,twbs/bootstrap,60982
2014-10-31,twbs/bootstrap,62293
2014-11-30,twbs/bootstrap,63401
2014-12-31,twbs/bootstrap,64510
2015-01-31,twbs/bootstrap,65681
2015-02-28,twbs/bootstrap,66609
2015-03-31,twbs/bootstrap,67813
2015-04-30,twbs/bootstrap,68951
2015-05-31,twbs/bootstrap,70026
2015-06-30,twbs/bootstrap,70996
2015-07-31,twbs/bootstrap,72249
2015-08-31,twbs/bootstrap,73953
2015-09-30,twbs/bootstrap,75239
2015-10-31,twbs/bootstrap,76462
2015-11-30,twbs/bootstrap,77633
2015-12-31,twbs/bootstrap,78754
2016-01-31,twbs/bootstrap,80081
2016-02-29,twbs/bootstrap,81096
2016-03-31,twbs/bootstrap,82293
2016-04-30,twbs/bootstrap,83470
2016-05-31,twbs/bootstrap,84622
2016-06-30,twbs/bootstrap,85704
2016-07-31,twbs/bootstrap,86901
2016-08-31,twbs/bootstrap,88017
2016-09-30,twbs/bootstrap,89699
2016-10-31,twbs/bootstrap,90921
2016-11-30,twbs/bootstrap,92021
2016-12-31,twbs/bootstrap,93215
2017-01-31,twbs/bootstrap,94270
2017-02-28,twbs/bootstrap,95375
2017-03-31,twbs/bootstrap,96843
2017-04-30,twbs/bootstrap,98187
2017-05-31,twbs/bootstrap,99351
2017-06-30,twbs/bootstrap,100446
2017-07-31,twbs/bootstrap,101613
2017-08-31,twbs/bootstrap,103013
2017-09-30,twbs/bootstrap,104238
2017-10-31,twbs/bootstrap,105737
2017-11-30,twbs/bootstrap,107043
2017-12-31,twbs/bootstrap,108230
2018-01-31,twbs/bootstrap,109764
2018-02-28,twbs/bootstrap,110871
2018-03-31,twbs/bootstrap,111914
2018-04-30,twbs/bootstrap,112944
2018-05-31,twbs/bootstrap,113931
2018-06-30,twbs/bootstrap,114820
2018-07-31,twbs/bootstrap,115674
2018-08-31,twbs/bootstrap,116451
2018-09-30,twbs/bootstrap,117266
2018-10-31,twbs/bootstrap,118097
2018-11-30,twbs/bootstrap,118879
2018-12-31,twbs/bootstrap,119684
2019-01-31,twbs/bootstrap,120547
2019-02-28,twbs/bootstrap,121455
2019-03-31,twbs/bootstrap,122522
2019-04-30,twbs/bootstrap,123465
2019-05-31,twbs/bootstrap,124341
2019-06-30,twbs/bootstrap,125082
2019-07-31,twbs/bootstrap,125846
2019-08-31,twbs/bootstrap,126550
2019-09-30,twbs/bootstrap,127216
2019-10-31,twbs/bootstrap,127934
2019-11-30,twbs/bootstrap,128797
2019-12-31,twbs/bootstrap,129490
2020-01-31,twbs/bootstrap,130082
2020-02-29,twbs/bootstrap,130722
2020-03-31,twbs/bootstrap,131582
2020-04-30,twbs/bootstrap,132575
2020-05-31,twbs/bootstrap,133476
2020-06-30,twbs/bootstrap,134581
2020-07-31,twbs/bootstrap,135704
2020-08-31,twbs/bootstrap,136454
2020-09-30,twbs/bootstrap,137108
2020-10-31,twbs/bootstrap,137814
2020-11-30,twbs/bootstrap,138427
2020-12-31,twbs/bootstrap,139226
2021-01-31,twbs/bootstrap,141002
2021-02-28,twbs/bootstrap,141666
2021-03-31,twbs/bootstrap,142379
2021-04-30,twbs/bootstrap,143086
2021-05-31,twbs/bootstrap,143899
2021-06-30,twbs/bootstrap,145092
2021-07-31,twbs/bootstrap,145803
2021-08-31,twbs/bootstrap,146465
2021-09-30,twbs/bootstrap,147086
2021-10-31,twbs/bootstrap,147722
2021-11-30,twbs/bootstrap,148330
2021-12-31,twbs/bootstrap,148995
2022-01-31,twbs/bootstrap,149671
2022-02-28,twbs/bootstrap,150306
2022-03-31,twbs/bootstrap,150981
2022-04-30,twbs/bootstrap,151749
2022-05-31,twbs/bootstrap,152771
2022-06-30,twbs/bootstrap,153472
2022-07-31,twbs/bootstrap,154140
2022-08-31,twbs/bootstrap,154749
2022-09-30,twbs/bootstrap,155404
2022-10-31,twbs/bootstrap,155974
2022-11-30,twbs/bootstrap,156585
2022-12-31,twbs/bootstrap,157141
2023-01-31,twbs/bootstrap,157843
2023-02-28,twbs/bootstrap,158489
2023-03-31,twbs/bootstrap,159217
2023-04-30,twbs/bootstrap,159873
2023-05-31,twbs/bootstrap,160947
2023-06-30,twbs/bootstrap,161454
2023-07-31,twbs/bootstrap,161974
2023-08-31,twbs/bootstrap,162490
2023-09-30,twbs/bootstrap,163035
2023-10-31,twbs/bootstrap,163463
2023-11-30,twbs/bootstrap,163912
2023-12-31,twbs/bootstrap,164359
2024-01-31,twbs/bootstrap,164839
2024-02-29,twbs/bootstrap,165326
2024-03-31,twbs/bootstrap,165791
2024-04-30,twbs/bootstrap,166211
2024-05-31,twbs/bootstrap,166598
2024-06-30,twbs/bootstrap,166961
2024-07-31,twbs/bootstrap,167547
2024-08-31,twbs/bootstrap,169151
2024-09-30,twbs/bootstrap,169764
2024-10-31,twbs/bootstrap,170155
2024-11-30,twbs/bootstrap,170770
2024-12-31,twbs/bootstrap,171100
2025-01-31,twbs/bootstrap,171164
2016-10-31,nuxt/nuxt,1
2016-11-30,nuxt/nuxt,1076
2016-12-31,nuxt/nuxt,1674
2017-01-31,nuxt/nuxt,2057
2017-02-28,nuxt/nuxt,2378
2017-03-31,nuxt/nuxt,2944
2017-04-30,nuxt/nuxt,3409
2017-05-31,nuxt/nuxt,3902
2017-06-30,nuxt/nuxt,4343
2017-07-31,nuxt/nuxt,4892
2017-08-31,nuxt/nuxt,5577
2017-09-30,nuxt/nuxt,6057
2017-10-31,nuxt/nuxt,6609
2017-11-30,nuxt/nuxt,7191
2017-12-31,nuxt/nuxt,7645
2018-01-31,nuxt/nuxt,8623
2018-02-28,nuxt/nuxt,9240
2018-03-31,nuxt/nuxt,10027
2018-04-30,nuxt/nuxt,10797
2018-05-31,nuxt/nuxt,11474
2018-06-30,nuxt/nuxt,12043
2018-07-31,nuxt/nuxt,12585
2018-08-31,nuxt/nuxt,13191
2018-09-30,nuxt/nuxt,13849
2018-10-31,nuxt/nuxt,14576
2018-11-30,nuxt/nuxt,15155
2018-12-31,nuxt/nuxt,15718
2019-01-31,nuxt/nuxt,16376
2019-02-28,nuxt/nuxt,16952
2019-03-31,nuxt/nuxt,17612
2019-04-30,nuxt/nuxt,18184
2019-05-31,nuxt/nuxt,18847
2019-06-30,nuxt/nuxt,19363
2019-07-31,nuxt/nuxt,19924
2019-08-31,nuxt/nuxt,20439
2019-09-30,nuxt/nuxt,20870
2019-10-31,nuxt/nuxt,21519
2019-11-30,nuxt/nuxt,22111
2019-12-31,nuxt/nuxt,22870
2020-01-31,nuxt/nuxt,23334
2020-02-29,nuxt/nuxt,23849
2020-03-31,nuxt/nuxt,24400
2020-04-30,nuxt/nuxt,24987
2020-05-31,nuxt/nuxt,25618
2020-06-30,nuxt/nuxt,26206
2020-07-31,nuxt/nuxt,26831
2020-08-31,nuxt/nuxt,27463
2020-09-30,nuxt/nuxt,28596
2020-10-31,nuxt/nuxt,29154
2020-11-30,nuxt/nuxt,30269
2020-12-31,nuxt/nuxt,30789
2021-01-31,nuxt/nuxt,31484
2021-02-28,nuxt/nuxt,32128
2021-03-31,nuxt/nuxt,33047
2021-04-30,nuxt/nuxt,33829
2021-05-31,nuxt/nuxt,34265
2021-06-30,nuxt/nuxt,34695
2021-07-31,nuxt/nuxt,35156
2021-08-31,nuxt/nuxt,35583
2021-09-30,nuxt/nuxt,36048
2021-10-31,nuxt/nuxt,36450
2021-11-30,nuxt/nuxt,36811
2021-12-31,nuxt/nuxt,37125
2022-01-31,nuxt/nuxt,37406
2022-02-28,nuxt/nuxt,37665
2022-03-31,nuxt/nuxt,37939
2022-04-30,nuxt/nuxt,38553
2022-05-31,nuxt/nuxt,38902
2022-06-30,nuxt/nuxt,39107
2022-07-31,nuxt/nuxt,39447
2022-08-31,nuxt/nuxt,39664
2022-09-30,nuxt/nuxt,39886
2022-10-31,nuxt/nuxt,40097
2022-11-30,nuxt/nuxt,40275
2022-12-31,nuxt/nuxt,40409
2023-01-31,nuxt/nuxt,41730
2023-02-28,nuxt/nuxt,42618
2023-03-31,nuxt/nuxt,43269
2023-04-30,nuxt/nuxt,43853
2023-05-31,nuxt/nuxt,44387
2023-06-30,nuxt/nuxt,45000
2023-07-31,nuxt/nuxt,45529
2023-08-31,nuxt/nuxt,46200
2023-09-30,nuxt/nuxt,46675
2023-10-31,nuxt/nuxt,47267
2023-11-30,nuxt/nuxt,47884
2023-12-31,nuxt/nuxt,48589
2024-01-31,nuxt/nuxt,49472
2024-02-29,nuxt/nuxt,50092
2024-03-31,nuxt/nuxt,50864
2024-04-30,nuxt/nuxt,51494
2024-05-31,nuxt/nuxt,52017
2024-06-30,nuxt/nuxt,52543
2024-07-31,nuxt/nuxt,53131
2024-08-31,nuxt/nuxt,53610
2024-09-30,nuxt/nuxt,54052
2024-10-31,nuxt/nuxt,54561
2024-11-30,nuxt/nuxt,55026
2024-12-31,nuxt/nuxt,55523
2025-01-31,nuxt/nuxt,55616
2013-01-31,angular/protractor,0
2013-02-28,angular/protractor,0
2013-03-31,angular/protractor,0
2013-04-30,angular/protractor,0
2013-05-31,angular/protractor,2
2013-06-30,angular/protractor,111
2013-07-31,angular/protractor,164
2013-08-31,angular/protractor,246
2013-09-30,angular/protractor,332
2013-10-31,angular/protractor,444
2013-11-30,angular/protractor,546
2013-12-31,angular/protractor,654
2014-01-31,angular/protractor,869
2014-02-28,angular/protractor,1026
2014-03-31,angular/protractor,1166
2014-04-30,angular/protractor,1327
2014-05-31,angular/protractor,1468
2014-06-30,angular/protractor,1613
2014-07-31,angular/protractor,1817
2014-08-31,angular/protractor,1993
2014-09-30,angular/protractor,2139
2014-10-31,angular/protractor,2338
2014-11-30,angular/protractor,2481
2014-12-31,angular/protractor,2629
2015-01-31,angular/protractor,2781
2015-02-28,angular/protractor,2940
2015-03-31,angular/protractor,3139
2015-04-30,angular/protractor,3266
2015-05-31,angular/protractor,3390
2015-06-30,angular/protractor,3506
2015-07-31,angular/protractor,3661
2015-08-31,angular/protractor,3774
2015-09-30,angular/protractor,3915
2015-10-31,angular/protractor,4038
2015-11-30,angular/protractor,4164
2015-12-31,angular/protractor,4285
2016-01-31,angular/protractor,4402
2016-02-29,angular/protractor,4528
2016-03-31,angular/protractor,4663
2016-04-30,angular/protractor,4784
2016-05-31,angular/protractor,4903
2016-06-30,angular/protractor,4999
2016-07-31,angular/protractor,5107
2016-08-31,angular/protractor,5206
2016-09-30,angular/protractor,5297
2016-10-31,angular/protractor,5389
2016-11-30,angular/protractor,5480
2016-12-31,angular/protractor,5565
2017-01-31,angular/protractor,5670
2017-02-28,angular/protractor,5763
2017-03-31,angular/protractor,5871
2017-04-30,angular/protractor,5967
2017-05-31,angular/protractor,6055
2017-06-30,angular/protractor,6151
2017-07-31,angular/protractor,6248
2017-08-31,angular/protractor,6363
2017-09-30,angular/protractor,6412
2017-10-31,angular/protractor,6487
2017-11-30,angular/protractor,6581
2017-12-31,angular/protractor,6653
2018-01-31,angular/protractor,6729
2018-02-28,angular/protractor,6817
2018-03-31,angular/protractor,6894
2018-04-30,angular/protractor,6963
2018-05-31,angular/protractor,7039
2018-06-30,angular/protractor,7120
2018-07-31,angular/protractor,7186
2018-08-31,angular/protractor,7257
2018-09-30,angular/protractor,7313
2018-10-31,angular/protractor,7354
2018-11-30,angular/protractor,7428
2018-12-31,angular/protractor,7477
2019-01-31,angular/protractor,7544
2019-02-28,angular/protractor,7593
2019-03-31,angular/protractor,7647
2019-04-30,angular/protractor,7693
2019-05-31,angular/protractor,7741
2019-06-30,angular/protractor,7785
2019-07-31,angular/protractor,7835
2019-08-31,angular/protractor,7878
2019-09-30,angular/protractor,7913
2019-10-31,angular/protractor,7961
2019-11-30,angular/protractor,8004
2019-12-31,angular/protractor,8030
2020-01-31,angular/protractor,8060
2020-02-29,angular/protractor,8088
2020-03-31,angular/protractor,8110
2020-04-30,angular/protractor,8147
2020-05-31,angular/protractor,8171
