date,day-stars,total-stars
12-10-2021,39,56629
13-10-2021,30,56659
14-10-2021,28,56687
15-10-2021,40,56727
16-10-2021,27,56754
17-10-2021,27,56781
18-10-2021,25,56806
19-10-2021,18,56824
20-10-2021,34,56858
21-10-2021,24,56882
22-10-2021,33,56915
23-10-2021,37,56952
24-10-2021,22,56974
25-10-2021,23,56997
26-10-2021,27,57024
27-10-2021,18,57042
28-10-2021,26,57068
29-10-2021,23,57091
30-10-2021,22,57113
31-10-2021,26,57139
01-11-2021,25,57164
02-11-2021,29,57193
03-11-2021,24,57217
04-11-2021,30,57247
05-11-2021,27,57274
06-11-2021,30,57304
07-11-2021,20,57324
08-11-2021,26,57350
09-11-2021,25,57375
10-11-2021,28,57403
11-11-2021,41,57444
12-11-2021,45,57489
13-11-2021,38,57527
14-11-2021,46,57573
15-11-2021,40,57613
16-11-2021,35,57648
17-11-2021,38,57686
18-11-2021,35,57721
19-11-2021,36,57757
20-11-2021,22,57779
21-11-2021,22,57801
22-11-2021,44,57845
23-11-2021,45,57890
24-11-2021,42,57932
25-11-2021,32,57964
26-11-2021,32,57996
27-11-2021,25,58021
28-11-2021,32,58053
29-11-2021,34,58087
30-11-2021,43,58130
01-12-2021,37,58167
02-12-2021,49,58216
03-12-2021,38,58254
04-12-2021,30,58284
05-12-2021,28,58312
06-12-2021,48,58360
07-12-2021,28,58388
08-12-2021,53,58441
09-12-2021,45,58486
10-12-2021,60,58546
11-12-2021,43,58589
12-12-2021,33,58622
13-12-2021,47,58669
14-12-2021,21,58690
15-12-2021,38,58728
16-12-2021,33,58761
17-12-2021,40,58801
18-12-2021,16,58817
19-12-2021,25,58842
20-12-2021,34,58876
21-12-2021,31,58907
22-12-2021,25,58932
23-12-2021,30,58962
24-12-2021,22,58984
25-12-2021,24,59008
26-12-2021,38,59046
27-12-2021,34,59080
28-12-2021,41,59121
29-12-2021,32,59153
30-12-2021,39,59192
31-12-2021,26,59218
01-01-2022,20,59238
02-01-2022,26,59264
03-01-2022,20,59284
04-01-2022,33,59317
05-01-2022,30,59347
06-01-2022,33,59380
07-01-2022,35,59415
08-01-2022,28,59443
09-01-2022,40,59483
10-01-2022,43,59526
11-01-2022,43,59569
12-01-2022,38,59607
13-01-2022,43,59650
14-01-2022,52,59702
15-01-2022,36,59738
16-01-2022,37,59775
17-01-2022,51,59826
18-01-2022,42,59868
19-01-2022,35,59903
20-01-2022,40,59943
21-01-2022,20,59963
22-01-2022,33,59996
23-01-2022,20,60016
24-01-2022,35,60051
25-01-2022,42,60093
26-01-2022,35,60128
27-01-2022,36,60164
28-01-2022,26,60190
29-01-2022,30,60220
30-01-2022,35,60255
31-01-2022,39,60294
01-02-2022,34,60328
02-02-2022,32,60360
03-02-2022,32,60392
04-02-2022,32,60424
05-02-2022,30,60454
06-02-2022,38,60492
07-02-2022,45,60537
08-02-2022,44,60581
09-02-2022,38,60619
10-02-2022,42,60661
11-02-2022,38,60699
12-02-2022,29,60728
13-02-2022,37,60765
14-02-2022,32,60797
15-02-2022,37,60834
16-02-2022,33,60867
17-02-2022,30,60897
18-02-2022,40,60937
19-02-2022,29,60966
20-02-2022,30,60996
21-02-2022,32,61028
22-02-2022,54,61082
23-02-2022,35,61117
24-02-2022,45,61162
25-02-2022,46,61208
26-02-2022,36,61244
27-02-2022,29,61273
28-02-2022,33,61306
01-03-2022,28,61334
02-03-2022,42,61376
03-03-2022,26,61402
04-03-2022,37,61439
05-03-2022,28,61467
06-03-2022,27,61494
07-03-2022,27,61521
08-03-2022,38,61559
09-03-2022,26,61585
10-03-2022,28,61613
11-03-2022,19,61632
12-03-2022,22,61654
13-03-2022,33,61687
14-03-2022,30,61717
15-03-2022,35,61752
16-03-2022,39,61791
17-03-2022,37,61828
18-03-2022,29,61857
19-03-2022,26,61883
20-03-2022,44,61927
21-03-2022,101,62028
22-03-2022,117,62145
23-03-2022,73,62218
24-03-2022,53,62271
25-03-2022,41,62312
26-03-2022,26,62338
27-03-2022,33,62371
28-03-2022,31,62402
29-03-2022,29,62431
30-03-2022,38,62469
31-03-2022,25,62494
01-04-2022,32,62526
02-04-2022,27,62553
03-04-2022,26,62579
04-04-2022,25,62604
05-04-2022,36,62640
06-04-2022,30,62670
07-04-2022,25,62695
08-04-2022,30,62725
09-04-2022,37,62762
10-04-2022,48,62810
11-04-2022,44,62854
12-04-2022,35,62889
13-04-2022,28,62917
14-04-2022,26,62943
15-04-2022,30,62973
16-04-2022,34,63007
17-04-2022,35,63042
18-04-2022,31,63073
19-04-2022,42,63115
20-04-2022,48,63163
21-04-2022,21,63184
22-04-2022,36,63220
23-04-2022,39,63259
24-04-2022,30,63289
25-04-2022,31,63320
26-04-2022,44,63364
27-04-2022,43,63407
28-04-2022,31,63438
29-04-2022,30,63468
30-04-2022,39,63507
01-05-2022,39,63546
02-05-2022,32,63578
03-05-2022,35,63613
04-05-2022,34,63647
05-05-2022,43,63690
06-05-2022,39,63729
07-05-2022,49,63778
08-05-2022,36,63814
09-05-2022,31,63845
10-05-2022,22,63867
11-05-2022,42,63909
12-05-2022,41,63950
13-05-2022,35,63985
14-05-2022,30,64015
15-05-2022,28,64043
16-05-2022,33,64076
17-05-2022,34,64110
18-05-2022,45,64155
19-05-2022,36,64191
20-05-2022,27,64218
21-05-2022,37,64255
22-05-2022,28,64283
23-05-2022,22,64305
24-05-2022,38,64343
25-05-2022,29,64372
26-05-2022,33,64405
27-05-2022,45,64450
28-05-2022,35,64485
29-05-2022,28,64513
30-05-2022,39,64552
31-05-2022,30,64582
01-06-2022,33,64615
02-06-2022,38,64653
03-06-2022,26,64679
04-06-2022,21,64700
05-06-2022,34,64734
06-06-2022,41,64775
07-06-2022,46,64821
08-06-2022,58,64879
09-06-2022,41,64920
10-06-2022,38,64958
11-06-2022,33,64991
12-06-2022,28,65019
13-06-2022,33,65052
14-06-2022,31,65083
15-06-2022,27,65110
16-06-2022,36,65146
17-06-2022,35,65181
18-06-2022,26,65207
19-06-2022,31,65238
20-06-2022,35,65273
21-06-2022,37,65310
22-06-2022,19,65329
23-06-2022,45,65374
24-06-2022,37,65411
25-06-2022,36,65447
26-06-2022,90,65537
27-06-2022,83,65620
28-06-2022,45,65665
29-06-2022,35,65700
30-06-2022,41,65741
01-07-2022,47,65788
02-07-2022,35,65823
03-07-2022,26,65849
04-07-2022,28,65877
05-07-2022,24,65901
06-07-2022,40,65941
07-07-2022,47,65988
08-07-2022,38,66026
09-07-2022,40,66066
10-07-2022,40,66106
11-07-2022,45,66151
12-07-2022,45,66196
13-07-2022,37,66233
14-07-2022,34,66267
15-07-2022,54,66321
16-07-2022,29,66350
17-07-2022,28,66378
18-07-2022,27,66405
19-07-2022,49,66454
20-07-2022,67,66521
21-07-2022,55,66576
22-07-2022,63,66639
23-07-2022,59,66698
24-07-2022,62,66760
25-07-2022,58,66818
26-07-2022,157,66975
27-07-2022,102,67077
28-07-2022,56,67133
29-07-2022,77,67210
30-07-2022,45,67255
31-07-2022,39,67294
01-08-2022,159,67453
02-08-2022,130,67583
03-08-2022,103,67686
04-08-2022,74,67760
05-08-2022,57,67817
06-08-2022,32,67849
07-08-2022,38,67887
08-08-2022,42,67929
09-08-2022,30,67959
10-08-2022,45,68004
11-08-2022,46,68050
12-08-2022,51,68101
13-08-2022,29,68130
14-08-2022,26,68156
15-08-2022,36,68192
16-08-2022,41,68233
17-08-2022,37,68270
18-08-2022,26,68296
19-08-2022,35,68331
20-08-2022,36,68367
21-08-2022,71,68438
22-08-2022,77,68515
23-08-2022,42,68557
24-08-2022,39,68596
25-08-2022,35,68631
26-08-2022,28,68659
27-08-2022,37,68696
28-08-2022,23,68719
29-08-2022,31,68750
30-08-2022,35,68785
31-08-2022,27,68812
01-09-2022,33,68845
02-09-2022,25,68870
03-09-2022,29,68899
04-09-2022,33,68932
05-09-2022,26,68958
06-09-2022,32,68990
07-09-2022,25,69015
08-09-2022,41,69056
09-09-2022,27,69083
10-09-2022,31,69114
11-09-2022,26,69140
12-09-2022,29,69169
13-09-2022,49,69218
14-09-2022,83,69301
15-09-2022,72,69373
16-09-2022,40,69413
17-09-2022,30,69443
18-09-2022,40,69483
19-09-2022,27,69510
20-09-2022,54,69564
21-09-2022,56,69620
22-09-2022,46,69666
23-09-2022,59,69725
24-09-2022,42,69767
25-09-2022,66,69833
26-09-2022,82,69915
27-09-2022,47,69962
28-09-2022,49,70011
29-09-2022,49,70060
30-09-2022,37,70097
01-10-2022,21,70118
02-10-2022,39,70157
03-10-2022,42,70199
04-10-2022,27,70226
05-10-2022,34,70260
06-10-2022,36,70296
07-10-2022,36,70332
08-10-2022,49,70381
09-10-2022,49,70430
10-10-2022,44,70474
11-10-2022,38,70512
12-10-2022,45,70557
13-10-2022,45,70602
14-10-2022,40,70642
15-10-2022,34,70676
16-10-2022,37,70713
17-10-2022,77,70790
18-10-2022,79,70869
19-10-2022,47,70916
20-10-2022,45,70961
21-10-2022,46,71007
22-10-2022,39,71046
23-10-2022,43,71089
24-10-2022,37,71126
25-10-2022,48,71174
26-10-2022,39,71213
27-10-2022,46,71259
28-10-2022,44,71303
29-10-2022,26,71329
30-10-2022,26,71355
31-10-2022,44,71399
01-11-2022,41,71440
02-11-2022,38,71478
03-11-2022,40,71518
04-11-2022,46,71564
05-11-2022,39,71603
06-11-2022,36,71639
07-11-2022,44,71683
08-11-2022,37,71720
09-11-2022,45,71765
10-11-2022,50,71815
11-11-2022,39,71854
12-11-2022,33,71887
13-11-2022,37,71924
14-11-2022,36,71960
15-11-2022,48,72008
16-11-2022,47,72055
17-11-2022,37,72092
18-11-2022,35,72127
19-11-2022,32,72159
20-11-2022,34,72193
21-11-2022,29,72222
22-11-2022,37,72259
23-11-2022,37,72296
24-11-2022,34,72330
25-11-2022,37,72367
26-11-2022,27,72394
27-11-2022,30,72424
28-11-2022,38,72462
29-11-2022,38,72500
30-11-2022,31,72531
01-12-2022,44,72575
02-12-2022,53,72628
03-12-2022,32,72660
04-12-2022,27,72687
05-12-2022,30,72717
06-12-2022,38,72755
07-12-2022,34,72789
08-12-2022,40,72829
09-12-2022,35,72864
10-12-2022,29,72893
11-12-2022,35,72928
12-12-2022,49,72977
13-12-2022,31,73008
14-12-2022,27,73035
15-12-2022,42,73077
16-12-2022,39,73116
17-12-2022,26,73142
18-12-2022,24,73166
19-12-2022,35,73201
20-12-2022,41,73242
21-12-2022,24,73266
22-12-2022,26,73292
23-12-2022,27,73319
24-12-2022,19,73338
25-12-2022,27,73365
26-12-2022,28,73393
27-12-2022,35,73428
28-12-2022,29,73457
29-12-2022,34,73491
30-12-2022,33,73524
31-12-2022,27,73551
01-01-2023,43,73594
02-01-2023,42,73636
03-01-2023,37,73673
04-01-2023,29,73702
05-01-2023,41,73743
06-01-2023,50,73793
07-01-2023,37,73830
08-01-2023,26,73856
09-01-2023,34,73890
10-01-2023,43,73933
11-01-2023,41,73974
12-01-2023,42,74016
13-01-2023,45,74061
14-01-2023,36,74097
15-01-2023,44,74141
16-01-2023,48,74189
17-01-2023,35,74224
18-01-2023,42,74266
19-01-2023,38,74304
20-01-2023,32,74336
21-01-2023,39,74375
22-01-2023,32,74407
23-01-2023,41,74448
24-01-2023,41,74489
25-01-2023,33,74522
26-01-2023,33,74555
27-01-2023,44,74599
28-01-2023,42,74641
29-01-2023,48,74689
30-01-2023,43,74732
31-01-2023,43,74775
01-02-2023,66,74841
02-02-2023,43,74884
03-02-2023,43,74927
04-02-2023,37,74964
05-02-2023,38,75002
06-02-2023,36,75038
07-02-2023,37,75075
08-02-2023,50,75125
09-02-2023,48,75173
10-02-2023,47,75220
11-02-2023,41,75261
12-02-2023,33,75294
13-02-2023,47,75341
14-02-2023,36,75377
15-02-2023,33,75410
16-02-2023,48,75458
17-02-2023,48,75506
18-02-2023,34,75540
19-02-2023,41,75581
20-02-2023,32,75613
21-02-2023,45,75658
22-02-2023,53,75711
23-02-2023,46,75757
24-02-2023,41,75798
25-02-2023,32,75830
26-02-2023,41,75871
27-02-2023,47,75918
28-02-2023,49,75967
01-03-2023,54,76021
02-03-2023,42,76063
03-03-2023,37,76100
04-03-2023,29,76129
05-03-2023,46,76175
06-03-2023,35,76210
07-03-2023,44,76254
08-03-2023,56,76310
09-03-2023,48,76358
10-03-2023,58,76416
11-03-2023,46,76462
12-03-2023,38,76500
13-03-2023,37,76537
14-03-2023,41,76578
15-03-2023,50,76628
16-03-2023,45,76673
17-03-2023,46,76719
18-03-2023,37,76756
19-03-2023,31,76787
20-03-2023,34,76821
21-03-2023,42,76863
22-03-2023,34,76897
23-03-2023,37,76934
24-03-2023,37,76971
25-03-2023,28,76999
26-03-2023,42,77041
27-03-2023,100,77141
28-03-2023,82,77223
29-03-2023,52,77275
30-03-2023,35,77310
31-03-2023,55,77365
01-04-2023,34,77399
02-04-2023,37,77436
03-04-2023,41,77477
04-04-2023,42,77519
05-04-2023,37,77556
06-04-2023,36,77592
07-04-2023,59,77651
08-04-2023,37,77688
09-04-2023,41,77729
10-04-2023,56,77785
11-04-2023,46,77831
12-04-2023,46,77877
13-04-2023,35,77912
14-04-2023,51,77963
15-04-2023,32,77995
16-04-2023,33,78028
17-04-2023,50,78078
18-04-2023,35,78113
19-04-2023,40,78153
20-04-2023,53,78206
21-04-2023,46,78252
22-04-2023,45,78297
23-04-2023,31,78328
24-04-2023,38,78366
25-04-2023,50,78416
26-04-2023,30,78446
27-04-2023,31,78477
28-04-2023,53,78530
29-04-2023,35,78565
30-04-2023,48,78613
01-05-2023,32,78645
02-05-2023,29,78674
03-05-2023,60,78734
04-05-2023,50,78784
05-05-2023,44,78828
06-05-2023,57,78885
07-05-2023,43,78928
08-05-2023,57,78985
09-05-2023,45,79030
10-05-2023,52,79082
11-05-2023,39,79121
12-05-2023,46,79167
13-05-2023,38,79205
14-05-2023,32,79237
15-05-2023,46,79283
16-05-2023,52,79335
17-05-2023,46,79381
18-05-2023,47,79428
19-05-2023,33,79461
20-05-2023,40,79501
21-05-2023,34,79535
22-05-2023,32,79567
23-05-2023,40,79607
24-05-2023,49,79656
25-05-2023,39,79695
26-05-2023,31,79726
27-05-2023,29,79755
28-05-2023,40,79795
29-05-2023,55,79850
30-05-2023,63,79913
31-05-2023,50,79963
01-06-2023,53,80016
02-06-2023,52,80068
03-06-2023,39,80107
04-06-2023,39,80146
05-06-2023,49,80195
06-06-2023,39,80234
07-06-2023,45,80279
08-06-2023,34,80313
09-06-2023,34,80347
10-06-2023,34,80381
11-06-2023,22,80403
12-06-2023,31,80434
13-06-2023,40,80474
14-06-2023,28,80502
15-06-2023,36,80538
16-06-2023,29,80567
17-06-2023,34,80601
18-06-2023,16,80617
19-06-2023,35,80652
20-06-2023,37,80689
21-06-2023,27,80716
22-06-2023,35,80751
23-06-2023,36,80787
24-06-2023,27,80814
25-06-2023,32,80846
26-06-2023,42,80888
27-06-2023,29,80917
28-06-2023,28,80945
29-06-2023,32,80977
30-06-2023,28,81005
01-07-2023,25,81030
02-07-2023,38,81068
03-07-2023,30,81098
04-07-2023,31,81129
05-07-2023,30,81159
06-07-2023,45,81204
07-07-2023,29,81233
08-07-2023,26,81259
09-07-2023,33,81292
10-07-2023,26,81318
11-07-2023,37,81355
12-07-2023,34,81389
13-07-2023,32,81421
14-07-2023,42,81463
15-07-2023,22,81485
16-07-2023,17,81502
17-07-2023,38,81540
18-07-2023,42,81582
19-07-2023,32,81614
20-07-2023,38,81652
21-07-2023,34,81686
22-07-2023,27,81713
23-07-2023,32,81745
24-07-2023,38,81783
25-07-2023,38,81821
26-07-2023,31,81852
27-07-2023,35,81887
28-07-2023,20,81907
29-07-2023,30,81937
30-07-2023,22,81959
31-07-2023,24,81983
01-08-2023,33,82016
02-08-2023,26,82042
03-08-2023,34,82076
04-08-2023,30,82106
05-08-2023,21,82127
06-08-2023,23,82150
07-08-2023,29,82179
08-08-2023,27,82206
09-08-2023,34,82240
10-08-2023,31,82271
11-08-2023,31,82302
12-08-2023,15,82317
13-08-2023,27,82344
14-08-2023,23,82367
15-08-2023,42,82409
16-08-2023,33,82442
17-08-2023,39,82481
18-08-2023,23,82504
19-08-2023,23,82527
20-08-2023,39,82566
21-08-2023,60,82626
22-08-2023,84,82710
23-08-2023,29,82739
24-08-2023,25,82764
25-08-2023,27,82791
26-08-2023,21,82812
27-08-2023,30,82842
28-08-2023,31,82873
29-08-2023,32,82905
30-08-2023,40,82945
31-08-2023,29,82974
01-09-2023,41,83015
02-09-2023,24,83039
03-09-2023,29,83068
04-09-2023,35,83103
05-09-2023,33,83136
06-09-2023,31,83167
07-09-2023,40,83207
08-09-2023,33,83240
09-09-2023,32,83272
10-09-2023,33,83305
11-09-2023,38,83343
12-09-2023,39,83382
13-09-2023,39,83421
14-09-2023,47,83468
15-09-2023,35,83503
16-09-2023,29,83532
17-09-2023,31,83563
18-09-2023,39,83602
19-09-2023,30,83632
20-09-2023,37,83669
21-09-2023,37,83706
22-09-2023,21,83727
23-09-2023,36,83763
24-09-2023,28,83791
25-09-2023,41,83832
26-09-2023,28,83860
27-09-2023,39,83899
28-09-2023,30,83929
29-09-2023,27,83956
30-09-2023,34,83990
01-10-2023,28,84018
02-10-2023,24,84042
03-10-2023,26,84068
04-10-2023,38,84106
05-10-2023,27,84133
06-10-2023,31,84164
07-10-2023,33,84197
08-10-2023,35,84232
09-10-2023,31,84263
10-10-2023,29,84292
11-10-2023,33,84325
12-10-2023,35,84360
13-10-2023,21,84381
14-10-2023,26,84407
15-10-2023,24,84431
16-10-2023,31,84462
17-10-2023,26,84488
18-10-2023,35,84523
19-10-2023,34,84557
20-10-2023,46,84603
21-10-2023,31,84634
22-10-2023,29,84663
23-10-2023,33,84696
24-10-2023,30,84726
25-10-2023,34,84760
26-10-2023,37,84797
27-10-2023,31,84828
28-10-2023,25,84853
29-10-2023,30,84883
30-10-2023,30,84913
31-10-2023,34,84947
01-11-2023,29,84976
02-11-2023,34,85010
03-11-2023,32,85042
04-11-2023,21,85063
05-11-2023,31,85094
06-11-2023,40,85134
07-11-2023,35,85169
08-11-2023,31,85200
09-11-2023,35,85235
10-11-2023,30,85265
11-11-2023,34,85299
12-11-2023,20,85319
13-11-2023,25,85344
14-11-2023,31,85375
15-11-2023,35,85410
16-11-2023,25,85435
17-11-2023,36,85471
18-11-2023,31,85502
19-11-2023,28,85530
20-11-2023,32,85562
21-11-2023,35,85597
22-11-2023,36,85633
23-11-2023,40,85673
24-11-2023,22,85695
25-11-2023,27,85722
26-11-2023,22,85744
27-11-2023,32,85776
28-11-2023,26,85802
29-11-2023,40,85842
30-11-2023,39,85881
01-12-2023,33,85914
02-12-2023,36,85950
03-12-2023,66,86016
04-12-2023,92,86108
05-12-2023,37,86145
06-12-2023,36,86181
07-12-2023,24,86205
08-12-2023,39,86244
09-12-2023,29,86273
10-12-2023,32,86305
11-12-2023,42,86347
12-12-2023,36,86383
13-12-2023,27,86410
14-12-2023,35,86445
15-12-2023,30,86475
16-12-2023,22,86497
17-12-2023,24,86521
18-12-2023,33,86554
19-12-2023,25,86579
20-12-2023,28,86607
21-12-2023,33,86640
22-12-2023,24,86664
23-12-2023,28,86692
24-12-2023,25,86717
25-12-2023,35,86752
26-12-2023,31,86783
27-12-2023,39,86822
28-12-2023,30,86852
29-12-2023,37,86889
30-12-2023,25,86914
31-12-2023,28,86942
01-01-2024,28,86970
02-01-2024,39,87009
03-01-2024,38,87047
04-01-2024,36,87083
05-01-2024,37,87120
06-01-2024,26,87146
07-01-2024,30,87176
08-01-2024,39,87215
09-01-2024,29,87244
10-01-2024,48,87292
11-01-2024,58,87350
12-01-2024,42,87392
13-01-2024,27,87419
14-01-2024,21,87440
15-01-2024,51,87491
16-01-2024,27,87518
17-01-2024,44,87562
18-01-2024,44,87606
19-01-2024,28,87634
20-01-2024,27,87661
21-01-2024,29,87690
22-01-2024,42,87732
23-01-2024,45,87777
24-01-2024,28,87805
25-01-2024,37,87842
26-01-2024,45,87887
27-01-2024,42,87929
28-01-2024,30,87959
29-01-2024,33,87992
30-01-2024,42,88034
31-01-2024,38,88072
01-02-2024,42,88114
02-02-2024,40,88154
03-02-2024,33,88187
04-02-2024,49,88236
05-02-2024,48,88284
06-02-2024,49,88333
07-02-2024,50,88383
08-02-2024,39,88422
09-02-2024,31,88453
10-02-2024,32,88485
11-02-2024,25,88510
12-02-2024,38,88548
13-02-2024,43,88591
14-02-2024,37,88628
15-02-2024,37,88665
16-02-2024,28,88693
17-02-2024,33,88726
18-02-2024,43,88769
19-02-2024,45,88814
20-02-2024,28,88842
21-02-2024,42,88884
22-02-2024,42,88926
23-02-2024,47,88973
24-02-2024,31,89004
25-02-2024,28,89032
26-02-2024,45,89077
27-02-2024,45,89122
28-02-2024,49,89171
29-02-2024,60,89231
01-03-2024,36,89267
02-03-2024,40,89307
03-03-2024,38,89345
04-03-2024,49,89394
05-03-2024,51,89445
06-03-2024,48,89493
07-03-2024,38,89531
08-03-2024,33,89564
09-03-2024,42,89606
10-03-2024,129,89735
11-03-2024,193,89928
12-03-2024,180,90108
13-03-2024,97,90205
14-03-2024,55,90260
15-03-2024,39,90299
16-03-2024,26,90325
17-03-2024,39,90364
18-03-2024,43,90407
19-03-2024,33,90440
20-03-2024,34,90474
21-03-2024,54,90528
22-03-2024,32,90560
23-03-2024,43,90603
24-03-2024,39,90642
25-03-2024,46,90688
26-03-2024,39,90727
27-03-2024,39,90766
28-03-2024,36,90802
29-03-2024,37,90839
30-03-2024,22,90861
31-03-2024,49,90910
01-04-2024,60,90970
02-04-2024,42,91012
03-04-2024,40,91052
04-04-2024,27,91079
05-04-2024,34,91113
06-04-2024,42,91155
07-04-2024,30,91185
08-04-2024,38,91223
09-04-2024,37,91260
10-04-2024,43,91303
11-04-2024,29,91332
12-04-2024,41,91373
13-04-2024,28,91401
14-04-2024,34,91435
15-04-2024,28,91463
16-04-2024,32,91495
17-04-2024,48,91543
18-04-2024,29,91572
19-04-2024,38,91610
20-04-2024,28,91638
21-04-2024,24,91662
22-04-2024,29,91691
23-04-2024,43,91734
24-04-2024,49,91783
25-04-2024,40,91823
26-04-2024,29,91852
27-04-2024,24,91876
28-04-2024,27,91903
29-04-2024,29,91932
30-04-2024,38,91970
01-05-2024,33,92003
02-05-2024,48,92051
03-05-2024,39,92090
04-05-2024,33,92123
05-05-2024,28,92151
06-05-2024,39,92190
07-05-2024,55,92245
08-05-2024,33,92278
09-05-2024,36,92314
10-05-2024,28,92342
11-05-2024,21,92363
12-05-2024,19,92382
13-05-2024,26,92408
14-05-2024,35,92443
15-05-2024,29,92472
16-05-2024,24,92496
17-05-2024,27,92523
18-05-2024,19,92542
19-05-2024,28,92570
20-05-2024,28,92598
21-05-2024,29,92627
22-05-2024,27,92654
23-05-2024,43,92697
24-05-2024,27,92724
25-05-2024,19,92743
26-05-2024,24,92767
27-05-2024,25,92792
28-05-2024,18,92810
29-05-2024,28,92838
30-05-2024,30,92868
31-05-2024,24,92892
01-06-2024,36,92928
02-06-2024,18,92946
03-06-2024,30,92976
04-06-2024,40,93016
05-06-2024,28,93044
06-06-2024,26,93070
07-06-2024,33,93103
08-06-2024,26,93129
09-06-2024,28,93157
10-06-2024,19,93176
11-06-2024,32,93208
12-06-2024,34,93242
13-06-2024,36,93278
14-06-2024,49,93327
15-06-2024,31,93358
16-06-2024,23,93381
17-06-2024,34,93415
18-06-2024,33,93448
19-06-2024,45,93493
20-06-2024,25,93518
21-06-2024,37,93555
22-06-2024,31,93586
23-06-2024,27,93613
24-06-2024,27,93640
25-06-2024,33,93673
26-06-2024,33,93706
27-06-2024,31,93737
28-06-2024,32,93769
29-06-2024,30,93799
30-06-2024,13,93812
01-07-2024,27,93839
02-07-2024,25,93864
03-07-2024,35,93899
04-07-2024,35,93934
05-07-2024,39,93973
06-07-2024,25,93998
07-07-2024,26,94024
08-07-2024,33,94057
09-07-2024,28,94085
10-07-2024,27,94112
11-07-2024,37,94149
12-07-2024,27,94176
13-07-2024,29,94205
14-07-2024,21,94226
15-07-2024,31,94257
16-07-2024,30,94287
17-07-2024,31,94318
18-07-2024,40,94358
19-07-2024,31,94389
20-07-2024,28,94417
21-07-2024,33,94450
22-07-2024,28,94478
23-07-2024,38,94516
24-07-2024,36,94552
25-07-2024,35,94587
26-07-2024,31,94618
27-07-2024,25,94643
28-07-2024,25,94668
29-07-2024,40,94708
30-07-2024,33,94741
31-07-2024,32,94773
01-08-2024,38,94811
02-08-2024,37,94848
03-08-2024,29,94877
04-08-2024,33,94910
05-08-2024,31,94941
06-08-2024,36,94977
07-08-2024,45,95022
08-08-2024,36,95058
09-08-2024,34,95092
10-08-2024,31,95123
11-08-2024,27,95150
12-08-2024,30,95180
13-08-2024,39,95219
14-08-2024,38,95257
15-08-2024,33,95290
16-08-2024,34,95324
17-08-2024,28,95352
18-08-2024,17,95369
19-08-2024,38,95407
20-08-2024,37,95444
21-08-2024,26,95470
22-08-2024,47,95517
23-08-2024,42,95559
24-08-2024,27,95586
25-08-2024,34,95620
26-08-2024,36,95656
27-08-2024,21,95677
28-08-2024,19,95696
29-08-2024,44,95740
30-08-2024,23,95763
31-08-2024,35,95798
01-09-2024,23,95821
02-09-2024,34,95855
03-09-2024,27,95882
04-09-2024,40,95922
05-09-2024,28,95950
06-09-2024,37,95987
07-09-2024,35,96022
08-09-2024,21,96043
09-09-2024,20,96063
10-09-2024,40,96103
11-09-2024,30,96133
12-09-2024,32,96165
13-09-2024,34,96199
14-09-2024,29,96228
15-09-2024,26,96254
16-09-2024,27,96281
17-09-2024,26,96307
18-09-2024,35,96342
19-09-2024,34,96376
20-09-2024,47,96423
21-09-2024,35,96458
22-09-2024,26,96484
23-09-2024,38,96522
24-09-2024,40,96562
25-09-2024,35,96597
26-09-2024,45,96642
27-09-2024,33,96675
28-09-2024,27,96702
29-09-2024,26,96728
30-09-2024,29,96757
01-10-2024,29,96786
02-10-2024,32,96818
03-10-2024,26,96844
04-10-2024,24,96868
05-10-2024,20,96888
06-10-2024,35,96923
07-10-2024,33,96956
08-10-2024,37,96993
09-10-2024,34,97027
10-10-2024,48,97075
11-10-2024,55,97130
12-10-2024,30,97160
13-10-2024,35,97195
14-10-2024,48,97243
15-10-2024,39,97282
16-10-2024,34,97316
17-10-2024,32,97348
18-10-2024,34,97382
19-10-2024,22,97404
20-10-2024,37,97441
21-10-2024,36,97477
22-10-2024,32,97509
23-10-2024,30,97539
24-10-2024,37,97576
25-10-2024,31,97607
26-10-2024,36,97643
27-10-2024,18,97661
28-10-2024,38,97699
29-10-2024,34,97733
30-10-2024,32,97765
31-10-2024,20,97785
01-11-2024,26,97811
02-11-2024,30,97841
03-11-2024,25,97866
04-11-2024,33,97899
05-11-2024,33,97932
06-11-2024,43,97975
07-11-2024,33,98008
08-11-2024,39,98047
09-11-2024,38,98085
10-11-2024,26,98111
11-11-2024,28,98139
12-11-2024,55,98194
13-11-2024,63,98257
14-11-2024,50,98307
15-11-2024,38,98345
16-11-2024,33,98378
17-11-2024,31,98409
18-11-2024,34,98443
19-11-2024,35,98478
20-11-2024,35,98513
21-11-2024,25,98538
22-11-2024,26,98564
23-11-2024,38,98602
24-11-2024,30,98632
25-11-2024,35,98667
26-11-2024,38,98705
27-11-2024,42,98747
28-11-2024,33,98780
29-11-2024,49,98829
30-11-2024,43,98872
01-12-2024,43,98915
02-12-2024,49,98964
03-12-2024,43,99007
04-12-2024,40,99047
05-12-2024,53,99100
06-12-2024,35,99135
07-12-2024,34,99169
08-12-2024,25,99194
09-12-2024,41,99235
10-12-2024,45,99280
11-12-2024,35,99315
12-12-2024,37,99352
13-12-2024,33,99385
14-12-2024,28,99413
15-12-2024,30,99443
16-12-2024,42,99485
17-12-2024,34,99519
18-12-2024,21,99540
19-12-2024,38,99578
